Feature ID	Taxon	Confidence
d2d8fbd4b7bc1423979476df6e0a2f10	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Micromonosporales;D_4__Micromonosporaceae;D_5__Virgisporangium	0.9277013516154395
de315ecdba7aca7a46c55d965f2f38e0	D_0__Bacteria;D_1__Chloroflexi;D_2__KD4-96	0.9976507982499806
8d97d9244dfe9de910dc84c9db50c23b	D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Gemmatales;D_4__Gemmataceae;D_5__uncultured	0.9239018996213773
e02c5c04b1e1c4e46f4295c16ef7755d	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Glycomycetales;D_4__Glycomycetaceae;D_5__Glycomyces	0.9999423040942723
10a1b41cf210a03c9a3b1f0ceecf9ba8	D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Pirellulales;D_4__Pirellulaceae;D_5__Pirellula	0.9996387490664946
229f084b1e96e506bf8ff248e7b7b699	D_0__Bacteria;D_1__BRC1;D_2__uncultured Acidobacteria bacterium;D_3__uncultured Acidobacteria bacterium;D_4__uncultured Acidobacteria bacterium;D_5__uncultured Acidobacteria bacterium;D_6__uncultured Acidobacteria bacterium	0.9999667250296772
35ab6c416f4bb5002c16f76041f9ade9	D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia;D_3__Solirubrobacterales;D_4__Solirubrobacteraceae;D_5__Conexibacter	0.8382860731113286
3f15af6708eecc4395df07b2af778939	D_0__Bacteria;D_1__Actinobacteria;D_2__0319-7L14;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium	0.7360255963702335
946ab43f55497c97bb7f601b88d3f2b1	D_0__Archaea;D_1__Euryarchaeota;D_2__Thermoplasmata	0.9512295486712198
c05c2b94f73421d84de0b539c31848be	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales	0.9995954971435898
182794abcdffe9578c61102d5e16ed05	D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia;D_3__Gaiellales;D_4__uncultured	0.9847338873489798
f0ce056f1489f1a104840c70140c1ed1	D_0__Bacteria	0.9996326265488974
71e0f566363c8a21a9e0b944f909b661	D_0__Bacteria;D_1__Chloroflexi	0.9738746094305629
23b56704297ef199bfc4c24f966c9431	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Azospirillales;D_4__Inquilinaceae;D_5__Inquilinus	0.9999841274115959
4ddc4ff9fb3c9fbb30f0e5503e657249	D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Pedosphaerales;D_4__Pedosphaeraceae;D_5__bacterium Ellin517;D_6__bacterium Ellin517	0.9419914623557444
23c96149c94681320ee881e1a6b4093b	D_0__Archaea;D_1__Thaumarchaeota;D_2__Nitrososphaeria;D_3__Nitrososphaerales;D_4__Nitrososphaeraceae	0.9999999793087931
aa243b664f1ce6838d8abcae2f40973b	D_0__Bacteria;D_1__Chloroflexi;D_2__Chloroflexia;D_3__Thermomicrobiales;D_4__JG30-KF-CM45;D_5__uncultured Thermomicrobia bacterium;D_6__uncultured Thermomicrobia bacterium	0.8936511433080965
7a54514dfec5d4860da25aef409e2d36	D_0__Bacteria	0.9990418087794238
1db71ae1d7c4608e5b208e68afa06da8	D_0__Bacteria;D_1__Actinobacteria;D_2__Acidimicrobiia;D_3__IMCC26256	0.9309623262585573
a4353839161adf3afa21e47ccf0eeb21	D_0__Bacteria;D_1__Planctomycetes;D_2__Phycisphaerae;D_3__Tepidisphaerales;D_4__WD2101 soil group	0.9947855901043464
bf9d3b513d6463817151f5a8d1074889	D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Chthoniobacterales;D_4__Chthoniobacteraceae;D_5__Candidatus Udaeobacter	0.9933655845313176
71f9560062fb082f27348d624c475abe	D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia;D_3__Gaiellales;D_4__Gaiellaceae;D_5__Gaiella	0.8261579501241192
6dc15c91929788a23ba74e967f4ae186	D_0__Bacteria;D_1__Chloroflexi;D_2__Chloroflexia;D_3__Chloroflexales;D_4__Roseiflexaceae;D_5__uncultured	0.9996045637460859
8a28aeaadde138096f16a9e6333dc69d	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae;D_5__Sphingomonas	0.983714929240224
fd92bf3ef4511066ce9976ed211b5eff	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Xanthobacteraceae;D_5__uncultured	0.7872157576441341
5fcc8cc16c3ee161bc65cd201ed88b67	D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia;D_3__Gaiellales;D_4__Gaiellaceae;D_5__Gaiella	0.9443750463601537
bcefe2f5d45bc0adeec8afe4d5369204	D_0__Bacteria;D_1__Armatimonadetes;D_2__uncultured;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium	0.8266580508349181
31a1e59e19573cb1bf50fb3c04f95c88	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Pseudonocardiales;D_4__Pseudonocardiaceae	0.9988297092433678
33d996d594b144d46b9ba723c3d510e7	D_0__Bacteria;D_1__Chloroflexi;D_2__Ktedonobacteria;D_3__B12-WMSP1;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium	0.9688076971258817
efe1f91f35242c8ed1da7d6ec74787a7	D_0__Bacteria;D_1__Chloroflexi;D_2__Gitt-GS-136	0.9995323452164202
a554f9ddb0b48a1bee99c0892e667bc8	D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Bacillales;D_4__Paenibacillaceae;D_5__Paenibacillus	0.9993414485589134
08d6e01d531589e815082c35f7b18bc4	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Propionibacteriales;D_4__Nocardioidaceae	0.9998040762620742
e14055b26e3775f81cd1d2ad6f114557	D_0__Bacteria;D_1__FBP;D_2__uncultured bacterium;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium	0.9654292035852006
7a59dcb904aac55755be5a818df54d88	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Dongiales;D_4__Dongiaceae;D_5__Dongia	0.8841721391388824
915745cfbce346c29583b138a3c5f192	D_0__Bacteria;D_1__Latescibacteria;D_2__uncultured Acidobacterium sp.;D_3__uncultured Acidobacterium sp.;D_4__uncultured Acidobacterium sp.;D_5__uncultured Acidobacterium sp.;D_6__uncultured Acidobacterium sp.	0.9930183895439582
2db386b3fe31673d71d066064168ba1a	D_0__Bacteria	0.9994687068980596
0a8643c6fa6a3116af8d26ddb615be4c	D_0__Bacteria;D_1__Chloroflexi;D_2__KD4-96	0.9996790278095128
5b35e7d3e79bff1d4c96e2e9345fa725	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__Massilia	0.8844650953593794
4713f5664f08b6c1bf8c897b8d133aeb	D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Acidobacteriales;D_4__uncultured	0.9884052327131265
afb6e16cd42c800b4954ab35b5feb7ff	D_0__Bacteria;D_1__Actinobacteria;D_2__Acidimicrobiia;D_3__IMCC26256	0.9940870677178755
5815d2d535b46d15712bd9b4cae313f6	D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Gemmatales;D_4__Gemmataceae;D_5__uncultured	0.9871414894800205
2428eef1c5d5bcf59b3adc0f89b1da97	D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia;D_3__Solirubrobacterales;D_4__67-14	0.8228035510149949
868f18b6f4d3283046d303e2295a0ea0	D_0__Bacteria;D_1__Gemmatimonadetes;D_2__Gemmatimonadetes;D_3__Gemmatimonadales;D_4__Gemmatimonadaceae	0.999963851357487
abfea85c9bec83143baf30264d72bd24	D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia;D_3__Gaiellales;D_4__uncultured	0.7284619347269771
5987b97497dc2c6f7c3d690526ea34b0	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Nitrosococcales;D_4__Nitrosococcaceae;D_5__Nitrosococcus;D_6__uncultured bacterium	0.7719521651281327
aeedb465a094d4934e5c357dc5d273e0	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Streptosporangiales;D_4__Streptosporangiaceae;D_5__Nonomuraea	0.9951269495225183
67b7ed1c4bfb50e92d3eee335d109d04	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__KF-JG30-B3	0.9999694916028099
68f0829461217db668c7a37f501180c4	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Sphingobacteriales;D_4__env.OPS 17	0.9999872503263216
5d45e87b9d99adbdf7e2ba122513a698	D_0__Bacteria;D_1__Gemmatimonadetes;D_2__Gemmatimonadetes;D_3__Gemmatimonadales;D_4__Gemmatimonadaceae	0.9988416339560765
ef85b122a0d4d810c6bc2f5ba5362860	D_0__Bacteria	0.9998985238583763
490de838a2f5b3ff5350815e7a78cf43	D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Chthoniobacterales;D_4__Chthoniobacteraceae;D_5__Candidatus Udaeobacter	0.9995542390687397
e600fa08ad50d48976199cb5cc4116c2	D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Bacillales;D_4__Paenibacillaceae;D_5__Paenibacillus	0.990896240290213
4c37fe8eae7885290dc17ae734aef0d7	D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Pirellulales;D_4__Pirellulaceae;D_5__Pirellula	0.9374361197246484
7f913ab38219d5de3a313aee66e4f20a	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Nitrosococcales;D_4__Nitrosococcaceae;D_5__wb1-P19;D_6__uncultured bacterium	0.7658189299796243
a3943e2e7f79ebd8812175f77a0b3b0f	D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 6	0.9999149426013656
c8cf584552b77e8e4f1a00423c811d85	D_0__Bacteria;D_1__Acidobacteria;D_2__Blastocatellia (Subgroup 4);D_3__Pyrinomonadales;D_4__Pyrinomonadaceae;D_5__RB41	0.9909105927602546
0dd459118746ec45fd335045ef3adc24	D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Chthoniobacterales;D_4__Chthoniobacteraceae;D_5__Chthoniobacter	0.998652943348718
713342fc3369c34e7cd53ba874ead122	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Kineosporiales;D_4__Kineosporiaceae	0.9670242839427059
bbd8b8cdb4ed2207f189cdc5944a7831	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__Ferruginibacter	0.8028399565669383
3f1432380ae4454282de20744faf5f09	D_0__Bacteria;D_1__Actinobacteria;D_2__0319-7L14;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium	0.7778371358778493
64dff98a9319c0f0d687546c61696401	D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia;D_3__Solirubrobacterales;D_4__67-14	0.8596144987412296
15722fb3ae28462c2d306653bcf9b671	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales;D_4__Hymenobacteraceae;D_5__Adhaeribacter	0.9980870110082073
416205531b728675a60fc480e404aac6	D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Chthoniobacterales;D_4__Chthoniobacteraceae;D_5__Chthoniobacter	0.999577292670674
4749323e099477dd9e8da18df8ca6c68	D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Gemmatales;D_4__Gemmataceae;D_5__uncultured	0.9768120525039398
0945d3419f34bb6982c33a68bb18ea31	D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia;D_3__Solirubrobacterales;D_4__67-14	0.998643720611353
43d76d412723989237c541852a08470d	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae	0.9982812995100324
36d363b112f987a5fd54dcb358116bd3	D_0__Bacteria;D_1__Actinobacteria;D_2__Rubrobacteria;D_3__Rubrobacterales;D_4__Rubrobacteriaceae;D_5__Rubrobacter	0.9999752297483929
6567b8d07839ec62e318481864dc4868	D_0__Bacteria;D_1__Cyanobacteria;D_2__Sericytochromatia	0.9708654154572256
6623c18a79da9fb0bc7ff52edbad4218	D_0__Bacteria;D_1__Actinobacteria;D_2__Nitriliruptoria;D_3__Nitriliruptorales;D_4__Nitriliruptoraceae	0.7857835992496007
bf6fd6f2151586d8886595be29efe801	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Propionibacteriales;D_4__Nocardioidaceae;D_5__Kribbella	0.9999340708703861
23b77b31c18d5b6109c8c4524ba0d27f	D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 6	0.9999975000634828
f2e03aff95c09797c462d744e182581f	D_0__Archaea;D_1__Euryarchaeota;D_2__Thermoplasmata;D_3__uncultured;D_4__uncultured archaeon;D_5__uncultured archaeon;D_6__uncultured archaeon	0.8599370547784859
7ef06f2c643b96e58649f976171a93cc	D_0__Archaea;D_1__Thaumarchaeota;D_2__Nitrososphaeria;D_3__Nitrososphaerales;D_4__Nitrososphaeraceae;D_5__Candidatus Nitrososphaera;D_6__unidentified archaeon	0.93845813878394
324db2c4cb45c9b5ce286ba22f96b176	D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 6;D_3__Unknown Order;D_4__Unknown Family;D_5__Vicinamibacter	0.9888500443935507
f148327714ec61657740ecd597133bc9	D_0__Bacteria;D_1__Actinobacteria;D_2__Rubrobacteria;D_3__Rubrobacterales;D_4__Rubrobacteriaceae;D_5__Rubrobacter	0.9999818755002807
29b4cdd222c7ade1d5a26644d94ff33a	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae	0.999822885833088
80a157fd2bb26b056cb2e8a5abe89f49	D_0__Bacteria;D_1__Actinobacteria;D_2__0319-7L14	0.7522013052611998
96ac6421d1d29e4409b4e9352a264e7d	D_0__Bacteria;D_1__Actinobacteria;D_2__Acidimicrobiia;D_3__uncultured	0.7917869306090592
e202d21e8e80a00bcf9e95526d997469	D_0__Bacteria;D_1__Planctomycetes	0.9950384850041374
903492a1902c88f5ce0b95f48587ab40	D_0__Bacteria;D_1__Entotheonellaeota;D_2__Entotheonellia;D_3__Entotheonellales;D_4__Entotheonellaceae;D_5__uncultured bacterium;D_6__uncultured bacterium	0.8083444152660636
b0ade70c899fcd2490dd7e4584a2f0e4	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Streptomycetales;D_4__Streptomycetaceae;D_5__Streptomyces	0.9658875266165261
ad7b632dfef493735e1a46ab866990f0	D_0__Bacteria;D_1__Acidobacteria;D_2__Holophagae;D_3__Subgroup 7	0.9999284284243722
c7f021457ff3c14fb1c2df833c60079b	D_0__Bacteria;D_1__Gemmatimonadetes;D_2__Gemmatimonadetes;D_3__Gemmatimonadales;D_4__Gemmatimonadaceae;D_5__uncultured	0.9975008441031705
2cbf5eb1930c505e074a56bc965e18e7	D_0__Bacteria;D_1__Chloroflexi;D_2__Anaerolineae;D_3__SBR1031;D_4__uncultured soil bacterium;D_5__uncultured soil bacterium;D_6__uncultured soil bacterium	0.9997382645835718
309f6850cc7b2c040299ce4a17fc08a6	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Myxococcales;D_4__Archangiaceae	0.7722213448138534
c4db9bc03512643357e1a9079983d2d3	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__uncultured	0.7035321852474468
17aadc0d78f4366e721a2d46dc6bd7c5	D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 6	0.9999906945093626
abcf5cfd22c381e96aaf50ad91dd6199	D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Bacillales;D_4__Paenibacillaceae;D_5__Paenibacillus	0.9958488900895595
0447cf8a1cbced67a97e93f0e9e299c5	D_0__Bacteria;D_1__Actinobacteria;D_2__Acidimicrobiia	0.8981206657995219
852a750de876ea3df72964817d9fdd84	D_0__Bacteria;D_1__Actinobacteria;D_2__Acidimicrobiia;D_3__Microtrichales;D_4__uncultured	0.9186743704736158
8efa383097c67d5387c687b79a26edc0	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bdellovibrionaceae;D_5__Bdellovibrio	0.9807911505273649
a05992133a32a299d1ad3c881b635f5e	D_0__Bacteria;D_1__Acidobacteria;D_2__Thermoanaerobaculia;D_3__Thermoanaerobaculales;D_4__Thermoanaerobaculaceae;D_5__Subgroup 10	0.9997264932544181
32c0be63dad37fe7140a90bfb3c932a8	D_0__Bacteria;D_1__Acidobacteria;D_2__Blastocatellia (Subgroup 4);D_3__Pyrinomonadales;D_4__Pyrinomonadaceae;D_5__RB41	0.9822517309463077
82ddd3489449854da082a88d0b1f60d0	D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Bacillales;D_4__Paenibacillaceae;D_5__Paenibacillus;D_6__Paenibacillus koleovorans	0.8462089675306904
46b0c423e2fcc313cee8927925a34a0f	D_0__Bacteria;D_1__Planctomycetes;D_2__Phycisphaerae;D_3__Tepidisphaerales;D_4__WD2101 soil group;D_5__uncultured bacterium;D_6__uncultured bacterium	0.7271371797192262
90ec7020c628a14fd905f1766aa6689e	D_0__Bacteria;D_1__Planctomycetes;D_2__OM190	0.9902437135474457
ae0c9b60c665c520ca0d4cbf4135cd4e	D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Chthoniobacterales;D_4__Chthoniobacteraceae;D_5__Candidatus Udaeobacter	0.9992193850728608
71826ff1fc1c26e2bdac7ff63f523c91	D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Chthoniobacterales;D_4__Chthoniobacteraceae;D_5__Chthoniobacter	0.9967133443349626
96534b101270709572ed2e7292f1b76c	D_0__Bacteria;D_1__Actinobacteria;D_2__Acidimicrobiia;D_3__Microtrichales;D_4__uncultured	0.7164338919391643
bd2f91774cc53c8dd94817b5d4427fc4	D_0__Bacteria;D_1__Chloroflexi;D_2__Dehalococcoidia;D_3__S085;D_4__metagenome;D_5__metagenome;D_6__metagenome	0.916326849442235
18f916886ace7af37018e5720cafac5c	D_0__Bacteria;D_1__Gemmatimonadetes;D_2__Gemmatimonadetes;D_3__Gemmatimonadales;D_4__Gemmatimonadaceae;D_5__uncultured	0.9190798290596798
747f8c789e3b0a912d1ff415335887de	D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Pirellulales;D_4__Pirellulaceae;D_5__Pir4 lineage;D_6__Planctomycetaceae bacterium LX124	0.8285800920675949
6f1ac04550f239a5d9628f1111d93f73	D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Bacillales;D_4__Paenibacillaceae;D_5__Paenibacillus	0.9999257993641312
93e36eb5d219fd18f470c88e9291935e	D_0__Bacteria;D_1__Armatimonadetes;D_2__uncultured	0.7190578386095747
4a3551d074dae95ed16c1a41af61ff04	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__SC-I-84	0.8926671178974259
1aa0a55acc1bf4f327af1154105d2f03	D_0__Bacteria;D_1__Gemmatimonadetes;D_2__Gemmatimonadetes;D_3__Gemmatimonadales;D_4__Gemmatimonadaceae;D_5__uncultured;D_6__uncultured proteobacterium	0.9687140535749443
2cc174a85dfeaad558e57861a0bcd0c5	D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Acidobacteriales	0.9996534772531896
85ba4a0a53ebaf72d8d7f1a10b4c5be1	D_0__Bacteria;D_1__Actinobacteria;D_2__Rubrobacteria;D_3__Rubrobacterales;D_4__Rubrobacteriaceae;D_5__Rubrobacter	0.9999922544998134
b737a8bab4b18bffa562f527f3504c31	D_0__Bacteria;D_1__Gemmatimonadetes;D_2__S0134 terrestrial group	0.9414163286554342
0a16108a3da2d94c475f7b94c2c99a3b	D_0__Bacteria;D_1__Nitrospirae;D_2__Nitrospira;D_3__Nitrospirales;D_4__Nitrospiraceae;D_5__Nitrospira	0.9999174047182
9134f559bea32209bd4256cd0730f295	D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Chthoniobacterales;D_4__Chthoniobacteraceae;D_5__Chthoniobacter;D_6__uncultured bacterium	0.7468784173467926
891b099fcf3d2d1fad579386fdca0771	D_0__Bacteria;D_1__Actinobacteria;D_2__Acidimicrobiia;D_3__uncultured	0.9276904157174185
46ebd9196988eb3cf33ca7cc22ecc8fc	D_0__Bacteria;D_1__Actinobacteria;D_2__0319-7L14	0.969950701097565
a43892b9151be6d14c786596f6e3d0a3	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Streptomycetales;D_4__Streptomycetaceae;D_5__Streptomyces	0.9917458109283646
3c005c4ee3288b6aec922fe4050d114c	D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Bacillales;D_4__Paenibacillaceae;D_5__Paenibacillus	0.9888471414334872
634fd9ed1fcfea9d78e27b0a98f9d8ca	D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia;D_3__Gaiellales;D_4__uncultured	0.9615590197191137
dff2823dcbcafdd20c45a17e0b858036	D_0__Bacteria;D_1__Acidobacteria;D_2__Blastocatellia (Subgroup 4);D_3__Pyrinomonadales;D_4__Pyrinomonadaceae;D_5__RB41;D_6__uncultured Blastocatella sp.	0.8672365006643052
02625bdda0d8187ee701dbd333a7b850	D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia;D_3__Solirubrobacterales;D_4__67-14;D_5__uncultured organism;D_6__uncultured organism	0.9097188099107276
65278082d3ea3aee155b0e0c1045e789	D_0__Bacteria;D_1__Actinobacteria;D_2__Nitriliruptoria;D_3__Nitriliruptorales;D_4__Nitriliruptoraceae;D_5__uncultured bacterium;D_6__uncultured bacterium	0.759995042929117
9db8bcb7132e59da2108e962f7d695f0	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Myxococcales;D_4__BIrii41;D_5__uncultured proteobacterium;D_6__uncultured proteobacterium	0.9830479242029698
0770e9f8de867f0b493e38ea418bc8ad	D_0__Bacteria;D_1__Gemmatimonadetes;D_2__Gemmatimonadetes;D_3__Gemmatimonadales;D_4__Gemmatimonadaceae;D_5__uncultured	0.9150348783436646
91f3eeb34adf682664f0cce4e9d23e8d	D_0__Bacteria;D_1__Acidobacteria;D_2__Holophagae;D_3__Subgroup 7	0.9989986311762972
f4d44a8cce889274a4d1ecc72bb2165a	D_0__Bacteria;D_1__Actinobacteria	0.9975550944885327
c36a8bb53020c1a976bcca544c0f3944	D_0__Bacteria;D_1__Armatimonadetes;D_2__uncultured	0.761158782155653
2252ba7db6996c65d1fa38be3050542a	D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Acidobacteriales;D_4__uncultured	0.9950477593573956
ecab16a51af806e04ba4d7dfc02630e5	D_0__Bacteria;D_1__Gemmatimonadetes;D_2__Gemmatimonadetes;D_3__Gemmatimonadales;D_4__Gemmatimonadaceae;D_5__Gemmatimonas;D_6__uncultured Gemmatimonadaceae bacterium	0.8280013118588372
735688f33a290d7357a363b91fb11648	D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Chthoniobacterales;D_4__Chthoniobacteraceae;D_5__Candidatus Udaeobacter	0.9998194452604795
a5fc08a9b0d60d65191f649feb11b61a	D_0__Bacteria;D_1__Planctomycetes;D_2__Phycisphaerae;D_3__Phycisphaerales;D_4__Phycisphaeraceae;D_5__I-8	0.8128599760699831
5615f8421195ff22a304bbb1f6f356a8	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Gammaproteobacteria Incertae Sedis;D_4__Unknown Family;D_5__Acidibacter	0.9083155484278749
b0baa49a19215e4abad5c0ad6357d7c7	D_0__Bacteria;D_1__Gemmatimonadetes;D_2__Longimicrobia;D_3__Longimicrobiales;D_4__Longimicrobiaceae	0.9993609166423711
a2e00c9178d87713274dd6c6f8a1baf9	D_0__Bacteria;D_1__Chloroflexi;D_2__Anaerolineae;D_3__RBG-13-54-9	0.8383306109367197
643f22dd504af4765d46e5b0720ea497	D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia;D_3__Gaiellales;D_4__uncultured	0.9744793980304224
12bec0d783a74ab4961c5f9283c43fb7	D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 6	0.9966765719118751
23e3f19c2f9edad68ed5686d130cf738	D_0__Bacteria;D_1__Nitrospirae;D_2__Nitrospira;D_3__Nitrospirales;D_4__Nitrospiraceae;D_5__Nitrospira	0.9999227042991256
0c14f7b6072ad9a57962f12d894f926b	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Beijerinckiaceae	0.996636498173733
02520936256526ae5c036d32ef0b8c04	D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia;D_3__Gaiellales;D_4__uncultured	0.9790971099619558
ac39b7040c51c42963cbc2346126bbc3	D_0__Bacteria;D_1__Chloroflexi	0.8711746339186149
8cd325fcb36b79aae77682bebc8ef342	D_0__Bacteria;D_1__Chloroflexi;D_2__Chloroflexia;D_3__Thermomicrobiales;D_4__JG30-KF-CM45	0.9984567241217404
d253bdfae2a2ab2a9a883368e0d1ac12	D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia;D_3__Solirubrobacterales;D_4__Solirubrobacteraceae	0.9442431173359823
dba1525ac6bd5173c4d5f87ab82acf63	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rickettsiales;D_4__Mitochondria	0.742594562483524
878af519319d33d46f2d0150dfb1825e	D_0__Bacteria;D_1__Gemmatimonadetes;D_2__Gemmatimonadetes;D_3__Gemmatimonadales;D_4__Gemmatimonadaceae;D_5__uncultured	0.9985448080539355
23d8ef075f1cd42bb14359419921d857	D_0__Bacteria;D_1__Acidobacteria;D_2__Holophagae;D_3__Subgroup 7	0.9975575886446861
36c99f9e82c64c5cc0b6610257f2f525	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Propionibacteriales;D_4__Nocardioidaceae;D_5__Aeromicrobium	0.9683861593081137
51863e2f7a4d09f9db8c63e122f57ba9	D_0__Bacteria;D_1__Chloroflexi;D_2__Chloroflexia;D_3__Kallotenuales	0.9508299873671004
a600cdb26f337de5ce97bff73e1560c4	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Elsterales;D_4__uncultured	0.9998244934798189
4e3634ac52ee8a8d08b55eaa91a03b78	D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Chthoniobacterales;D_4__Chthoniobacteraceae;D_5__Candidatus Udaeobacter	0.9965955320651891
